ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2025-05-12 19:00:09.767613203+00:00,2025-05-12 19:00:09.767408935+00:00,0,26,33556693,T,N,0,3.17,1,194,0,2507264537,AAPL  250516C00210000
2025-05-12 19:00:10.180571601+00:00,2025-05-12 19:00:10.180367330+00:00,0,35,33556693,T,N,0,3.14,2,194,0,2507354736,AAPL  250516C00210000
2025-05-12 19:00:12.331735587+00:00,2025-05-12 19:00:12.331531422+00:00,0,26,33556693,T,N,0,3.15,1,194,0,2507627328,AAPL  250516C00210000
2025-05-12 19:00:12.331735587+00:00,2025-05-12 19:00:12.331531422+00:00,0,26,33556693,T,N,0,3.15,1,194,0,2507627329,AAPL  250516C00210000
2025-05-12 19:00:13.314014120+00:00,2025-05-12 19:00:13.313811653+00:00,0,28,33556693,T,N,0,3.18,2,194,0,2507793363,AAPL  250516C00210000
2025-05-12 19:00:14.307010951+00:00,2025-05-12 19:00:14.306808270+00:00,0,24,33556693,T,N,0,3.1,1,194,0,2507925768,AAPL  250516C00210000
2025-05-12 19:00:14.307632430+00:00,2025-05-12 19:00:14.307429740+00:00,0,22,33556693,T,N,0,3.1,1,194,0,2507925839,AAPL  250516C00210000
2025-05-12 19:00:14.313949415+00:00,2025-05-12 19:00:14.313745113+00:00,0,22,33556693,T,N,0,3.1,9,194,0,2507926178,AAPL  250516C00210000
2025-05-12 19:00:14.313949415+00:00,2025-05-12 19:00:14.313745113+00:00,0,22,33556693,T,N,0,3.1,6,194,0,2507926180,AAPL  250516C00210000
2025-05-12 19:00:14.313952424+00:00,2025-05-12 19:00:14.313749792+00:00,0,22,33556693,T,N,0,3.1,4,194,0,2507926181,AAPL  250516C00210000
2025-05-12 19:00:14.313957858+00:00,2025-05-12 19:00:14.313755100+00:00,0,22,33556693,T,N,0,3.1,1,194,0,2507926183,AAPL  250516C00210000
2025-05-12 19:00:16.013994813+00:00,2025-05-12 19:00:16.013792139+00:00,0,22,33556693,T,N,0,3.15,2,194,0,2508071476,AAPL  250516C00210000
2025-05-12 19:00:38.823508051+00:00,2025-05-12 19:00:38.823305314+00:00,0,29,33556693,T,N,0,3.1,2,194,0,2510714510,AAPL  250516C00210000
2025-05-12 19:00:39.400144103+00:00,2025-05-12 19:00:39.399940519+00:00,0,26,33556693,T,N,0,3.1,5,194,0,2510852922,AAPL  250516C00210000
2025-05-12 19:00:39.400278289+00:00,2025-05-12 19:00:39.400075491+00:00,0,37,33556693,T,N,0,3.1,1,194,0,2510853116,AAPL  250516C00210000
2025-05-12 19:00:39.400284702+00:00,2025-05-12 19:00:39.400081131+00:00,0,31,33556693,T,N,0,3.1,1,194,0,2510853122,AAPL  250516C00210000
2025-05-12 19:00:39.400685928+00:00,2025-05-12 19:00:39.400481610+00:00,0,29,33556693,T,N,0,3.1,24,194,0,2510853698,AAPL  250516C00210000
2025-05-12 19:00:39.403686436+00:00,2025-05-12 19:00:39.403483204+00:00,0,21,33556693,T,N,0,3.1,1,194,0,2510858793,AAPL  250516C00210000
2025-05-12 19:00:39.953626648+00:00,2025-05-12 19:00:39.953423992+00:00,0,23,33556693,T,N,0,3.1,20,194,0,2511105868,AAPL  250516C00210000
2025-05-12 19:00:42.786935199+00:00,2025-05-12 19:00:42.786732551+00:00,0,27,33556693,T,N,0,3.11,13,194,0,2511528597,AAPL  250516C00210000
2025-05-12 19:00:42.787792862+00:00,2025-05-12 19:00:42.787589490+00:00,0,21,33556693,T,N,0,3.12,6,194,0,2511528683,AAPL  250516C00210000
2025-05-12 19:00:42.787792862+00:00,2025-05-12 19:00:42.787589490+00:00,0,21,33556693,T,N,0,3.12,5,194,0,2511528684,AAPL  250516C00210000
2025-05-12 19:00:42.787792862+00:00,2025-05-12 19:00:42.787589490+00:00,0,21,33556693,T,N,0,3.12,3,194,0,2511528685,AAPL  250516C00210000
2025-05-12 19:00:42.815016817+00:00,2025-05-12 19:00:42.814814300+00:00,0,23,33556693,T,N,0,3.11,6,194,0,2511530739,AAPL  250516C00210000
2025-05-12 19:00:42.815032111+00:00,2025-05-12 19:00:42.814829420+00:00,0,23,33556693,T,N,0,3.11,4,194,0,2511530740,AAPL  250516C00210000
2025-05-12 19:00:42.815036967+00:00,2025-05-12 19:00:42.814834320+00:00,0,23,33556693,T,N,0,3.11,4,194,0,2511530741,AAPL  250516C00210000
2025-05-12 19:00:43.250652971+00:00,2025-05-12 19:00:43.250449413+00:00,0,26,33556693,T,N,0,3.11,2,194,0,2511591043,AAPL  250516C00210000
2025-05-12 19:00:43.369543987+00:00,2025-05-12 19:00:43.369341484+00:00,0,24,33556693,T,N,0,3.05,1,194,0,2511653744,AAPL  250516C00210000
2025-05-12 19:00:43.369709059+00:00,2025-05-12 19:00:43.369506418+00:00,0,24,33556693,T,N,0,3.05,1,194,0,2511653772,AAPL  250516C00210000
2025-05-12 19:00:46.858332564+00:00,2025-05-12 19:00:46.858127315+00:00,0,34,33556693,T,N,0,3.06,12,194,0,2512231506,AAPL  250516C00210000
2025-05-12 19:00:46.858531361+00:00,2025-05-12 19:00:46.858327312+00:00,0,34,33556693,T,N,0,3.06,8,194,0,2512231887,AAPL  250516C00210000
2025-05-12 19:00:46.859407855+00:00,2025-05-12 19:00:46.859204218+00:00,0,20,33556693,T,N,0,3.06,32,194,0,2512233687,AAPL  250516C00210000
2025-05-12 19:00:46.862913294+00:00,2025-05-12 19:00:46.862709186+00:00,0,34,33556693,T,N,0,3.06,7,194,0,2512241362,AAPL  250516C00210000
2025-05-12 19:00:46.863119674+00:00,2025-05-12 19:00:46.862914807+00:00,0,34,33556693,T,N,0,3.06,5,194,0,2512241684,AAPL  250516C00210000
2025-05-12 19:00:46.870991059+00:00,2025-05-12 19:00:46.870787350+00:00,0,24,33556693,T,N,0,3.06,32,194,0,2512251516,AAPL  250516C00210000
2025-05-12 19:00:46.975665240+00:00,2025-05-12 19:00:46.975461274+00:00,0,28,33556693,T,N,0,3.05,1,194,0,2512280996,AAPL  250516C00210000
2025-05-12 19:00:55.837221706+00:00,2025-05-12 19:00:55.837018201+00:00,0,24,33556693,T,N,0,3.05,1,194,0,2513173552,AAPL  250516C00210000
2025-05-12 19:00:57.524583150+00:00,2025-05-12 19:00:57.524380403+00:00,0,26,33556693,T,N,0,3.07,1,194,0,2513323164,AAPL  250516C00210000
2025-05-12 19:01:04.921489157+00:00,2025-05-12 19:01:04.921286416+00:00,0,26,33556693,T,N,0,3.08,10,194,0,2514250887,AAPL  250516C00210000
2025-05-12 19:01:14.008514614+00:00,2025-05-12 19:01:14.008311874+00:00,0,37,33556693,T,N,0,3.1,1,194,0,2515279793,AAPL  250516C00210000
2025-05-12 19:01:14.205368017+00:00,2025-05-12 19:01:14.205165189+00:00,0,24,33556693,T,N,0,3.05,1,194,0,2515349953,AAPL  250516C00210000
2025-05-12 19:01:16.593407726+00:00,2025-05-12 19:01:16.593202568+00:00,0,28,33556693,T,N,0,3.12,4,194,0,2515606612,AAPL  250516C00210000
2025-05-12 19:01:16.597987948+00:00,2025-05-12 19:01:16.597783594+00:00,0,35,33556693,T,N,0,3.12,4,194,0,2515613671,AAPL  250516C00210000
2025-05-12 19:01:16.602273327+00:00,2025-05-12 19:01:16.602069362+00:00,0,35,33556693,T,N,0,3.12,4,194,0,2515617435,AAPL  250516C00210000
2025-05-12 19:01:16.607799569+00:00,2025-05-12 19:01:16.607596682+00:00,0,35,33556693,T,N,0,3.13,4,194,0,2515620862,AAPL  250516C00210000
2025-05-12 19:01:16.612662575+00:00,2025-05-12 19:01:16.612458744+00:00,0,35,33556693,T,N,0,3.12,4,194,0,2515623494,AAPL  250516C00210000
2025-05-12 19:01:16.617699839+00:00,2025-05-12 19:01:16.617496422+00:00,0,35,33556693,T,N,0,3.12,4,194,0,2515626793,AAPL  250516C00210000
2025-05-12 19:01:16.622850872+00:00,2025-05-12 19:01:16.622647897+00:00,0,35,33556693,T,N,0,3.12,4,194,0,2515629139,AAPL  250516C00210000
2025-05-12 19:01:18.687519386+00:00,2025-05-12 19:01:18.687315533+00:00,0,28,33556693,T,N,0,3.13,8,194,0,2515916575,AAPL  250516C00210000
2025-05-12 19:01:19.358124900+00:00,2025-05-12 19:01:19.357922224+00:00,0,20,33556693,T,N,0,3.13,1,194,0,2516021268,AAPL  250516C00210000
2025-05-12 19:01:19.358124900+00:00,2025-05-12 19:01:19.357922224+00:00,0,20,33556693,T,N,0,3.13,1,194,0,2516021269,AAPL  250516C00210000
2025-05-12 19:01:22.059117844+00:00,2025-05-12 19:01:22.058915476+00:00,0,24,33556693,T,N,0,3.1,1,194,0,2516278252,AAPL  250516C00210000
2025-05-12 19:01:22.059203121+00:00,2025-05-12 19:01:22.059000674+00:00,0,20,33556693,T,N,0,3.1,1,194,0,2516278260,AAPL  250516C00210000
2025-05-12 19:01:23.934553526+00:00,2025-05-12 19:01:23.934350526+00:00,0,35,33556693,T,N,0,3.14,3,194,0,2516503523,AAPL  250516C00210000
2025-05-12 19:01:27.405591588+00:00,2025-05-12 19:01:27.405388963+00:00,0,35,33556693,T,N,0,3.13,1,194,0,2516970817,AAPL  250516C00210000
2025-05-12 19:01:33.613834324+00:00,2025-05-12 19:01:33.613631665+00:00,0,24,33556693,T,N,0,3.15,1,194,0,2517732217,AAPL  250516C00210000
2025-05-12 19:01:36.128835065+00:00,2025-05-12 19:01:36.128631307+00:00,0,27,33556693,T,N,0,3.13,10,194,0,2517960691,AAPL  250516C00210000
2025-05-12 19:01:36.638173549+00:00,2025-05-12 19:01:36.637970191+00:00,0,34,33556693,T,N,0,3.13,5,194,0,2518007285,AAPL  250516C00210000
2025-05-12 19:01:41.594965376+00:00,2025-05-12 19:01:41.594761453+00:00,0,20,33556693,T,N,0,3.2,5,194,0,2518561455,AAPL  250516C00210000
2025-05-12 19:01:49.242260831+00:00,2025-05-12 19:01:49.242058119+00:00,0,22,33556693,T,N,0,3.12,1,194,0,2519267929,AAPL  250516C00210000
2025-05-12 19:02:08.795919404+00:00,2025-05-12 19:02:08.795715476+00:00,0,29,33556693,T,N,0,3.15,2,194,0,2520914052,AAPL  250516C00210000
2025-05-12 19:02:11.440707774+00:00,2025-05-12 19:02:11.440505027+00:00,0,21,33556693,T,N,0,3.15,1,194,0,2521216761,AAPL  250516C00210000
2025-05-12 19:02:19.089929787+00:00,2025-05-12 19:02:19.089727115+00:00,0,28,33556693,T,N,0,3.16,5,194,0,2521949872,AAPL  250516C00210000
2025-05-12 19:02:20.367476274+00:00,2025-05-12 19:02:20.367272460+00:00,0,28,33556693,T,N,0,3.16,4,194,0,2522091371,AAPL  250516C00210000
2025-05-12 19:02:25.424423569+00:00,2025-05-12 19:02:25.424220634+00:00,0,20,33556693,T,N,0,3.2,17,194,0,2522610901,AAPL  250516C00210000
2025-05-12 19:02:25.424543875+00:00,2025-05-12 19:02:25.424340954+00:00,0,28,33556693,T,N,0,3.2,3,194,0,2522610906,AAPL  250516C00210000
2025-05-12 19:02:34.485566509+00:00,2025-05-12 19:02:34.485363731+00:00,0,35,33556693,T,N,0,3.19,5,194,0,2523510102,AAPL  250516C00210000
2025-05-12 19:02:38.200612116+00:00,2025-05-12 19:02:38.200408994+00:00,0,21,33556693,T,N,0,3.19,1,194,0,2523797309,AAPL  250516C00210000
2025-05-12 19:02:38.200732392+00:00,2025-05-12 19:02:38.200529599+00:00,0,33,33556693,T,N,0,3.2,1,194,0,2523797324,AAPL  250516C00210000
2025-05-12 19:02:38.200737477+00:00,2025-05-12 19:02:38.200534479+00:00,0,28,33556693,T,N,0,3.2,1,194,0,2523797326,AAPL  250516C00210000
2025-05-12 19:02:45.273368554+00:00,2025-05-12 19:02:45.273163570+00:00,0,29,33556693,T,N,0,3.2,2,194,0,2524395086,AAPL  250516C00210000
2025-05-12 19:02:45.273413174+00:00,2025-05-12 19:02:45.273208419+00:00,0,28,33556693,T,N,0,3.18,3,194,0,2524395169,AAPL  250516C00210000
2025-05-12 19:02:45.274603876+00:00,2025-05-12 19:02:45.274400027+00:00,0,21,33556693,T,N,0,3.2,2,194,0,2524397468,AAPL  250516C00210000
2025-05-12 19:02:58.739262784+00:00,2025-05-12 19:02:58.739059257+00:00,0,27,33556693,T,N,0,3.2,1,194,0,2525813106,AAPL  250516C00210000
2025-05-12 19:03:00.243918620+00:00,2025-05-12 19:03:00.243716039+00:00,0,36,33556693,T,N,0,3.2,1,194,0,2526022483,AAPL  250516C00210000
2025-05-12 19:03:00.243923445+00:00,2025-05-12 19:03:00.243720917+00:00,0,36,33556693,T,N,0,3.2,5,194,0,2526022484,AAPL  250516C00210000
2025-05-12 19:03:14.742082652+00:00,2025-05-12 19:03:14.741878618+00:00,0,29,33556693,T,N,0,3.25,1,194,0,2528156581,AAPL  250516C00210000
2025-05-12 19:03:40.129359786+00:00,2025-05-12 19:03:40.129155954+00:00,0,20,33556693,T,N,0,3.35,3,194,0,2530970939,AAPL  250516C00210000
2025-05-12 19:03:40.129359786+00:00,2025-05-12 19:03:40.129155954+00:00,0,20,33556693,T,N,0,3.35,1,194,0,2530970940,AAPL  250516C00210000
2025-05-12 19:03:40.129359786+00:00,2025-05-12 19:03:40.129155954+00:00,0,20,33556693,T,N,0,3.35,27,194,0,2530970941,AAPL  250516C00210000
2025-05-12 19:03:40.129359786+00:00,2025-05-12 19:03:40.129155954+00:00,0,20,33556693,T,N,0,3.35,52,194,0,2530970942,AAPL  250516C00210000
2025-05-12 19:03:40.129359786+00:00,2025-05-12 19:03:40.129155954+00:00,0,20,33556693,T,N,0,3.35,34,194,0,2530970943,AAPL  250516C00210000
2025-05-12 19:03:40.129359786+00:00,2025-05-12 19:03:40.129155954+00:00,0,20,33556693,T,N,0,3.35,13,194,0,2530970944,AAPL  250516C00210000
2025-05-12 19:03:52.087027377+00:00,2025-05-12 19:03:52.086823016+00:00,0,22,33556693,T,N,0,3.31,4,194,0,2532435202,AAPL  250516C00210000
2025-05-12 19:03:56.904613011+00:00,2025-05-12 19:03:56.904409957+00:00,0,21,33556693,T,N,0,3.35,5,194,0,2533060000,AAPL  250516C00210000
2025-05-12 19:04:12.860179874+00:00,2025-05-12 19:04:12.859976431+00:00,0,29,33556693,T,N,0,3.3,1,194,0,2534952192,AAPL  250516C00210000
2025-05-12 19:04:46.843370918+00:00,2025-05-12 19:04:46.843167999+00:00,0,24,33556693,T,N,0,3.33,1,194,0,2538474905,AAPL  250516C00210000
2025-05-12 19:04:47.428957870+00:00,2025-05-12 19:04:47.428753878+00:00,0,61,33556693,T,N,0,3.35,1,194,0,2538537248,AAPL  250516C00210000
2025-05-12 19:05:01.267300801+00:00,2025-05-12 19:05:01.267098079+00:00,0,36,33556693,T,N,0,3.35,5,194,0,2540020583,AAPL  250516C00210000
2025-05-12 19:05:04.047363150+00:00,2025-05-12 19:05:04.047159555+00:00,0,20,33556693,T,N,0,3.36,2,194,0,2540302589,AAPL  250516C00210000
2025-05-12 19:05:04.047363150+00:00,2025-05-12 19:05:04.047159555+00:00,0,20,33556693,T,N,0,3.36,2,194,0,2540302590,AAPL  250516C00210000
2025-05-12 19:05:13.088478622+00:00,2025-05-12 19:05:13.088275003+00:00,0,20,33556693,T,N,0,3.36,2,194,0,2541505311,AAPL  250516C00210000
2025-05-12 19:05:27.272387368+00:00,2025-05-12 19:05:27.272183966+00:00,0,24,33556693,T,N,0,3.3,1,194,0,2542757019,AAPL  250516C00210000
2025-05-12 19:05:27.272496475+00:00,2025-05-12 19:05:27.272293765+00:00,0,20,33556693,T,N,0,3.3,1,194,0,2542757037,AAPL  250516C00210000
2025-05-12 19:06:07.872579282+00:00,2025-05-12 19:06:07.872376489+00:00,0,35,33556693,T,N,0,3.37,20,194,0,2547301064,AAPL  250516C00210000
2025-05-12 19:06:26.884951653+00:00,2025-05-12 19:06:26.884749100+00:00,0,28,33556693,T,N,0,3.4,1,194,0,2549268656,AAPL  250516C00210000
2025-05-12 19:06:39.561517965+00:00,2025-05-12 19:06:39.561314381+00:00,0,22,33556693,T,N,0,3.38,1,194,0,2550762421,AAPL  250516C00210000
2025-05-12 19:06:45.547555109+00:00,2025-05-12 19:06:45.547352190+00:00,0,21,33556693,T,N,0,3.39,1,194,0,2551339783,AAPL  250516C00210000
2025-05-12 19:06:51.733575195+00:00,2025-05-12 19:06:51.733372315+00:00,0,35,33556693,T,N,0,3.35,3,194,0,2552072786,AAPL  250516C00210000
2025-05-12 19:06:53.862334151+00:00,2025-05-12 19:06:53.862131225+00:00,0,20,33556693,T,N,0,3.4,3,194,0,2552225200,AAPL  250516C00210000
2025-05-12 19:06:59.459766391+00:00,2025-05-12 19:06:59.459563892+00:00,0,24,33556693,T,N,0,3.35,1,194,0,2552895073,AAPL  250516C00210000
2025-05-12 19:07:33.077478874+00:00,2025-05-12 19:07:33.077275223+00:00,0,32,33556693,T,N,0,3.3,1,194,0,2555784529,AAPL  250516C00210000
2025-05-12 19:07:51.531618016+00:00,2025-05-12 19:07:51.531415354+00:00,0,24,33556693,T,N,0,3.2,1,194,0,2557647957,AAPL  250516C00210000
2025-05-12 19:07:51.532236472+00:00,2025-05-12 19:07:51.532032842+00:00,0,24,33556693,T,N,0,3.2,1,194,0,2557648183,AAPL  250516C00210000
2025-05-12 19:07:51.532240258+00:00,2025-05-12 19:07:51.532036807+00:00,0,24,33556693,T,N,0,3.2,1,194,0,2557648201,AAPL  250516C00210000
2025-05-12 19:07:51.532244465+00:00,2025-05-12 19:07:51.532041853+00:00,0,24,33556693,T,N,0,3.2,1,194,0,2557648203,AAPL  250516C00210000
2025-05-12 19:07:53.724214171+00:00,2025-05-12 19:07:53.724011272+00:00,0,28,33556693,T,N,0,3.3,1,194,0,2557786892,AAPL  250516C00210000
2025-05-12 19:08:04.269285657+00:00,2025-05-12 19:08:04.269082093+00:00,0,36,33556693,T,N,0,3.21,4,194,0,2558578693,AAPL  250516C00210000
2025-05-12 19:08:04.274171739+00:00,2025-05-12 19:08:04.273968316+00:00,0,26,33556693,T,N,0,3.25,10,194,0,2558588426,AAPL  250516C00210000
2025-05-12 19:08:09.844113559+00:00,2025-05-12 19:08:09.843909950+00:00,0,24,33556693,T,N,0,3.2,1,194,0,2559185360,AAPL  250516C00210000
2025-05-12 19:08:09.844167906+00:00,2025-05-12 19:08:09.843965092+00:00,0,22,33556693,T,N,0,3.2,1,194,0,2559185411,AAPL  250516C00210000
2025-05-12 19:08:09.844223740+00:00,2025-05-12 19:08:09.844019880+00:00,0,20,33556693,T,N,0,3.2,1,194,0,2559185472,AAPL  250516C00210000
2025-05-12 19:08:09.844292643+00:00,2025-05-12 19:08:09.844089811+00:00,0,28,33556693,T,N,0,3.2,1,194,0,2559185514,AAPL  250516C00210000
2025-05-12 19:08:09.844423111+00:00,2025-05-12 19:08:09.844220250+00:00,0,25,33556693,T,N,0,3.2,5,194,0,2559185613,AAPL  250516C00210000
2025-05-12 19:08:09.844488260+00:00,2025-05-12 19:08:09.844285449+00:00,0,23,33556693,T,N,0,3.2,5,194,0,2559185632,AAPL  250516C00210000
2025-05-12 19:08:09.846148503+00:00,2025-05-12 19:08:09.845944339+00:00,0,21,33556693,T,N,0,3.2,3,194,0,2559186404,AAPL  250516C00210000
2025-05-12 19:08:09.846148503+00:00,2025-05-12 19:08:09.845944339+00:00,0,21,33556693,T,N,0,3.2,2,194,0,2559186405,AAPL  250516C00210000
2025-05-12 19:08:09.945007514+00:00,2025-05-12 19:08:09.944804851+00:00,0,27,33556693,T,N,0,3.22,1,194,0,2559196599,AAPL  250516C00210000
2025-05-12 19:08:51.001574283+00:00,2025-05-12 19:08:51.001371597+00:00,0,20,33556693,T,N,0,3.3,2,194,0,2562559458,AAPL  250516C00210000
2025-05-12 19:09:07.578997587+00:00,2025-05-12 19:09:07.578794426+00:00,0,23,33556693,T,N,0,3.2,1,194,0,2564151599,AAPL  250516C00210000
2025-05-12 19:09:15.764237909+00:00,2025-05-12 19:09:15.764035368+00:00,0,28,33556693,T,N,0,3.2,1,194,0,2564665197,AAPL  250516C00210000
2025-05-12 19:10:17.713748590+00:00,2025-05-12 19:10:17.713545865+00:00,0,23,33556693,T,N,0,3.2,1,194,0,2570040529,AAPL  250516C00210000
2025-05-12 19:10:17.889744757+00:00,2025-05-12 19:10:17.889542100+00:00,0,36,33556693,T,N,0,3.2,1,194,0,2570096911,AAPL  250516C00210000
2025-05-12 19:10:23.457609517+00:00,2025-05-12 19:10:23.457406644+00:00,0,29,33556693,T,N,0,3.15,1,194,0,2570744944,AAPL  250516C00210000
2025-05-12 19:10:34.061013324+00:00,2025-05-12 19:10:34.060810607+00:00,0,27,33556693,T,N,0,3.18,25,194,0,2572106642,AAPL  250516C00210000
2025-05-12 19:10:46.773008345+00:00,2025-05-12 19:10:46.772805883+00:00,0,26,33556693,T,N,0,3.1,1,194,0,2573688066,AAPL  250516C00210000
2025-05-12 19:10:46.773043470+00:00,2025-05-12 19:10:46.772841018+00:00,0,25,33556693,T,N,0,3.1,1,194,0,2573688073,AAPL  250516C00210000
2025-05-12 19:10:46.773148702+00:00,2025-05-12 19:10:46.772946253+00:00,0,23,33556693,T,N,0,3.1,1,194,0,2573688084,AAPL  250516C00210000
2025-05-12 19:10:46.873132198+00:00,2025-05-12 19:10:46.872929552+00:00,0,28,33556693,T,N,0,3.12,7,194,0,2573703110,AAPL  250516C00210000
2025-05-12 19:10:46.873132198+00:00,2025-05-12 19:10:46.872929552+00:00,0,28,33556693,T,N,0,3.12,7,194,0,2573703111,AAPL  250516C00210000
2025-05-12 19:10:54.841630984+00:00,2025-05-12 19:10:54.841428357+00:00,0,28,33556693,T,N,0,3.15,1,194,0,2574492565,AAPL  250516C00210000
2025-05-12 19:10:54.896647704+00:00,2025-05-12 19:10:54.896444347+00:00,0,36,33556693,T,N,0,3.15,130,194,0,2574513322,AAPL  250516C00210000
2025-05-12 19:10:54.910686754+00:00,2025-05-12 19:10:54.910482881+00:00,0,28,33556693,T,N,0,3.15,9,194,0,2574526620,AAPL  250516C00210000
2025-05-12 19:10:56.961292987+00:00,2025-05-12 19:10:56.961090379+00:00,0,21,33556693,T,N,0,3.15,1,194,0,2574960864,AAPL  250516C00210000
2025-05-12 19:11:49.545100142+00:00,2025-05-12 19:11:49.544897675+00:00,0,28,33556693,T,N,0,3.14,1,194,0,2580085096,AAPL  250516C00210000
2025-05-12 19:11:49.921093401+00:00,2025-05-12 19:11:49.920889633+00:00,0,22,33556693,T,N,0,3.15,1,194,0,2580116332,AAPL  250516C00210000
2025-05-12 19:11:49.921093401+00:00,2025-05-12 19:11:49.920889633+00:00,0,22,33556693,T,N,0,3.15,2,194,0,2580116333,AAPL  250516C00210000
2025-05-12 19:11:51.373035545+00:00,2025-05-12 19:11:51.372831293+00:00,0,36,33556693,T,N,0,3.1,1,194,0,2580242856,AAPL  250516C00210000
2025-05-12 19:12:17.855400547+00:00,2025-05-12 19:12:17.855197868+00:00,0,35,33556693,T,N,0,3.1,1,194,0,2583102835,AAPL  250516C00210000
2025-05-12 19:12:18.003407917+00:00,2025-05-12 19:12:18.003205356+00:00,0,20,33556693,T,N,0,3.12,1,194,0,2583113286,AAPL  250516C00210000
2025-05-12 19:12:29.271180412+00:00,2025-05-12 19:12:29.270977731+00:00,0,35,33556693,T,N,0,3.1,1,194,0,2584106381,AAPL  250516C00210000
2025-05-12 19:12:45.965439834+00:00,2025-05-12 19:12:45.965235223+00:00,0,36,33556693,T,N,0,3.1,1,194,0,2586137012,AAPL  250516C00210000
2025-05-12 19:12:46.042185887+00:00,2025-05-12 19:12:46.041983254+00:00,0,24,33556693,T,N,0,3.05,1,194,0,2586181576,AAPL  250516C00210000
2025-05-12 19:12:46.042290533+00:00,2025-05-12 19:12:46.042087902+00:00,0,20,33556693,T,N,0,3.05,1,194,0,2586181592,AAPL  250516C00210000
2025-05-12 19:12:46.042486262+00:00,2025-05-12 19:12:46.042283667+00:00,0,21,33556693,T,N,0,3.05,1,194,0,2586181627,AAPL  250516C00210000
2025-05-12 19:12:46.042492126+00:00,2025-05-12 19:12:46.042288342+00:00,0,25,33556693,T,N,0,3.05,5,194,0,2586181629,AAPL  250516C00210000
2025-05-12 19:12:50.160587150+00:00,2025-05-12 19:12:50.160384407+00:00,0,26,33556693,T,N,0,3.12,2,194,0,2586804602,AAPL  250516C00210000
2025-05-12 19:12:50.534328900+00:00,2025-05-12 19:12:50.534125559+00:00,0,20,33556693,T,N,0,3.1,1,194,0,2586894448,AAPL  250516C00210000
2025-05-12 19:12:50.534437722+00:00,2025-05-12 19:12:50.534235201+00:00,0,29,33556693,T,N,0,3.1,1,194,0,2586894488,AAPL  250516C00210000
2025-05-12 19:12:50.534472831+00:00,2025-05-12 19:12:50.534270333+00:00,0,34,33556693,T,N,0,3.1,1,194,0,2586894492,AAPL  250516C00210000
2025-05-12 19:12:50.534548915+00:00,2025-05-12 19:12:50.534345554+00:00,0,27,33556693,T,N,0,3.1,1,194,0,2586894513,AAPL  250516C00210000
2025-05-12 19:12:50.534553600+00:00,2025-05-12 19:12:50.534351064+00:00,0,36,33556693,T,N,0,3.1,1,194,0,2586894519,AAPL  250516C00210000
2025-05-12 19:12:50.534593435+00:00,2025-05-12 19:12:50.534390664+00:00,0,35,33556693,T,N,0,3.1,1,194,0,2586894545,AAPL  250516C00210000
2025-05-12 19:12:50.534599101+00:00,2025-05-12 19:12:50.534395588+00:00,0,61,33556693,T,N,0,3.1,1,194,0,2586894549,AAPL  250516C00210000
2025-05-12 19:12:50.534609515+00:00,2025-05-12 19:12:50.534405982+00:00,0,25,33556693,T,N,0,3.1,1,194,0,2586894561,AAPL  250516C00210000
2025-05-12 19:12:50.534663688+00:00,2025-05-12 19:12:50.534461042+00:00,0,26,33556693,T,N,0,3.1,1,194,0,2586894568,AAPL  250516C00210000
2025-05-12 19:12:50.534673618+00:00,2025-05-12 19:12:50.534470974+00:00,0,28,33556693,T,N,0,3.1,1,194,0,2586894570,AAPL  250516C00210000
2025-05-12 19:12:50.534723426+00:00,2025-05-12 19:12:50.534520808+00:00,0,23,33556693,T,N,0,3.1,2,194,0,2586894617,AAPL  250516C00210000
2025-05-12 19:12:50.534748364+00:00,2025-05-12 19:12:50.534545856+00:00,0,31,33556693,T,N,0,3.1,1,194,0,2586894620,AAPL  250516C00210000
2025-05-12 19:12:50.534919126+00:00,2025-05-12 19:12:50.534716606+00:00,0,21,33556693,T,N,0,3.1,1,194,0,2586894670,AAPL  250516C00210000
2025-05-12 19:12:50.534989199+00:00,2025-05-12 19:12:50.534786474+00:00,0,24,33556693,T,N,0,3.1,1,194,0,2586894686,AAPL  250516C00210000
2025-05-12 19:12:50.536091657+00:00,2025-05-12 19:12:50.535889076+00:00,0,22,33556693,T,N,0,3.1,1,194,0,2586894878,AAPL  250516C00210000
2025-05-12 19:12:50.537034079+00:00,2025-05-12 19:12:50.536831602+00:00,0,37,33556693,T,N,0,3.1,2,194,0,2586895051,AAPL  250516C00210000
2025-05-12 19:12:50.542973384+00:00,2025-05-12 19:12:50.542770527+00:00,0,32,33556693,T,N,0,3.1,1,194,0,2586896396,AAPL  250516C00210000
2025-05-12 19:12:50.542994375+00:00,2025-05-12 19:12:50.542790666+00:00,0,33,33556693,T,N,0,3.1,1,194,0,2586896401,AAPL  250516C00210000
2025-05-12 19:12:56.695207737+00:00,2025-05-12 19:12:56.695005086+00:00,0,28,33556693,T,N,0,3.13,1,194,0,2587551578,AAPL  250516C00210000
2025-05-12 19:12:56.695207737+00:00,2025-05-12 19:12:56.695005086+00:00,0,28,33556693,T,N,0,3.13,1,194,0,2587551579,AAPL  250516C00210000
